zipcode,medhome,sqfthome,rent
29630,116400,84,987
15204,71000,47,859
63143,141200,120,1081
33170,197100,118,1741
34607,188700,124,1407
83716,253700,137,1389
68508,84700,87,955
6239,152400,109,1303
28203,327500,246,1492
10920,359500,241,2612
92252,121600,101,862
43935,63000,49,1160
77306,115100,85,1312
78642,274600,131,1761
7432,422900,243,2446
92320,278700,181,1603
1105,91700,67,1088
12572,298600,196,1924
29702,69100,43,887
53551,194700,105,1348
1464,281800,146,2021
8022,279900,137,1938
5495,317900,149,1873
28731,237000,130,1356
15012,100200,78,921
47553,99200,69,896
18644,114400,71,992
18705,64800,42,796
46402,50300,37,726
34219,260100,125,1753
35058,114500,70,934
11740,449100,0,3032
34731,130900,83,1138
81637,381700,194,2001
60915,96800,79,1028
38060,163900,90,1250
64129,62000,59,784
21032,391000,244,2187
44683,73000,55,796
45502,156900,92,1046
14522,108200,76,1318
86351,397100,209,1799
73165,184100,100,1347
98101,482000,580,2297
27958,246700,126,1330
17363,206000,120,1381
72714,140800,84,1070
60410,196600,106,1624
66606,69000,60,773
99019,278300,149,1563
28470,183600,103,1239
74434,106400,76,966
19137,124300,101,1122
53718,213000,136,1451
92359,266900,174,1480
34479,90500,64,896
15145,55400,40,807
18960,253100,151,1533
52317,174500,124,1444
21713,222900,141,1395
99006,200700,130,1229
8534,408000,198,2715
65240,116700,74,916
30620,143700,85,1112
29356,149100,97,1142
21219,227600,165,1645
1949,496800,251,2408
12019,256900,138,1931
94574,1051400,635,4101
25443,280600,124,1645
84655,208500,144,1251
33982,154600,91,1419
14411,83000,54,1280
97365,223800,163,1342
98250,424700,252,1643
7945,701500,263,3484
31064,78800,65,1006
7924,625900,285,3368
17033,217400,124,1496
76273,126100,69,1151
7041,733500,399,3448
18037,177400,118,1374
7092,586500,287,2886
95357,251700,149,1320
25311,100200,79,1053
14895,57700,45,1238
6907,426200,252,2541
37642,115000,74,938
99712,240300,122,1725
46341,161900,101,1467
36551,151600,89,1214
22172,279300,152,1793
72207,247200,141,1479
70445,142300,0,1298
89447,140400,96,979
19611,98100,75,1038
55439,438100,238,2416
98346,335300,195,1661
37916,170600,145,1140
29654,98400,68,849
17061,123100,83,1109
62243,143700,107,1140
91935,627100,260,2709
84060,918700,436,3479
15209,137900,100,1200
2568,621900,375,2408
15683,103400,79,926
35773,122000,77,944
30308,214400,222,1653
95650,512500,267,2047
60401,159200,87,1527
19312,595600,222,3154
35763,233400,95,1548
6870,1376300,621,6491
32038,139800,87,1243
97027,282300,184,1710
28425,128100,87,866
1107,116700,89,1135
64156,199100,114,1688
79382,140700,76,1263
15238,331700,152,2373
29033,99700,73,936
67235,222700,120,1499
76657,133300,77,1166
99016,214500,136,1300
33132,390900,427,2498
43604,39700,29,668
34453,89500,67,836
21048,317400,171,1856
6710,116000,65,1191
33315,259900,198,1753
8051,152600,115,1496
21017,162500,126,1412
3773,137800,79,1138
76704,54000,53,737
60171,180200,163,1558
60468,178600,101,1588
33477,355700,233,2416
6370,193000,139,1500
33540,122000,85,1139
11753,748900,366,3948
14482,106900,70,1352
10553,336300,174,2558
21035,603900,226,2910
37073,154300,99,1168
8628,222500,126,1816
19021,159900,130,1471
37062,198600,126,1617
44432,74500,54,865
2494,724800,398,3300
55805,105500,150,1128
30529,116800,75,938
84653,280800,144,1358
98606,431000,194,2129
76177,207400,0,1652
46809,69700,56,721
6896,535200,217,2872
14141,123900,80,1254
17327,188800,121,1336
80723,121500,99,1261
44408,117600,79,1094
67210,124000,90,749
39232,169400,101,1463
14470,99100,73,1319
96712,1071400,646,2828
11559,1030500,345,4307
32204,170200,123,1098
4280,123300,99,1165
8512,427900,214,2560
1460,425700,231,2410
1775,463400,223,2537
68122,137500,111,1272
92210,702400,258,3939
31546,108700,62,946
78733,585100,0,3318
94925,1174200,716,4606
44721,147200,88,1286
64154,215400,120,1482
66611,69800,61,784
37398,134800,76,1124
73065,161700,93,1229
60173,245600,181,1691
70615,83800,0,1077
99567,330700,194,2148
11565,431300,271,2650
11771,829800,349,3447
29697,103900,72,924
46933,63700,54,732
53040,194100,107,1436
55042,404900,152,2293
95946,328700,173,1624
33957,715000,468,3662
12061,218600,133,1664
85757,151200,86,1056
11797,890000,329,4362
28465,226700,161,1235
18651,58300,35,769
66053,192300,119,1337
19390,263500,128,1804
93646,122000,98,1007
46561,136000,87,1215
5488,196000,115,1459
12831,239600,147,1660
34420,95500,67,895
19734,262300,129,1653
6479,227300,156,1600
78101,210100,113,1398
75949,100700,72,983
37887,78500,60,846
37034,135900,88,1113
37204,443800,237,2271
2379,306900,183,1933
41014,67600,57,841
47424,90900,62,848
62294,169400,94,1283
48359,193400,120,1484
33843,71200,62,933
17347,166800,98,1400
77030,459100,229,2280
8102,66000,48,1398
28138,137700,89,978
7421,225100,159,1795
53120,214500,127,1614
15139,182400,115,1271
15211,93000,67,1080
21704,391800,156,2190
27048,98200,75,903
72719,138900,87,1050
33872,106300,73,890
34452,87900,64,843
43023,413300,199,1637
1062,253700,185,1668
53042,149700,84,1082
81505,225000,144,1250
47122,168600,101,1199
8031,145200,105,1456
76667,83000,58,1078
28466,101800,66,851
46552,123500,82,912
17003,174000,112,1129
10005,1236500,1372,3863
6472,271300,164,1806
10536,617200,251,3667
55425,186400,189,1462
98424,265100,141,1634
70633,108500,0,1275
85390,264200,149,1348
63133,54800,54,756
60044,457200,230,2743
20636,309500,165,1692
44657,97300,71,882
7401,618800,289,3161
29670,125700,83,1057
21076,362300,192,2203
76367,82800,59,931
17921,64300,44,703
37708,131900,88,991
1564,300700,168,1820
17113,93800,64,966
90211,1789400,864,5662
21629,180700,108,1462
53558,243300,137,1530
24013,67500,53,941
36603,44600,36,739
17551,172300,121,1198
89451,654500,352,2551
92610,709200,361,3043
38851,77100,0,861
10970,395700,183,2615
32561,330000,219,1992
14445,96600,74,1231
79103,82200,67,960
96704,367500,264,1484
45430,161100,97,1324
21851,120100,85,1227
85305,217400,112,1295
47872,96000,67,931
19934,172600,108,1301
33850,115600,72,1020
60042,153000,110,1469
93730,393500,182,2041
97138,264500,168,1429
36542,227200,180,1381
13037,122200,89,1373
32266,355400,189,2193
2779,331000,204,2001
75704,109700,71,1110
75001,311700,157,2161
14454,161700,104,1609
34436,111200,76,901
55079,205200,163,1432
30461,157000,80,1117
15085,124500,109,1009
7932,623700,288,3174
60431,171100,97,1601
98337,155400,140,1111
20640,196500,128,1619
38008,57800,45,799
37721,130800,92,1055
73045,136400,89,1109
86429,219400,124,1234
38375,63500,49,839
24477,181700,119,1255
11705,381200,203,2817
97378,155500,113,1182
15690,63000,70,798
19056,238500,135,1683
78256,360300,116,2689
46996,92800,62,849
28128,125500,80,1039
31636,142100,79,1003
59635,140300,127,1073
6234,199200,131,1408
48380,327300,142,2219
44681,158700,103,1234
1860,346600,190,1900
60022,986400,355,5535
12198,171600,121,1250
44606,152900,92,1201
75407,158700,0,1410
27962,79700,0,848
15203,156600,106,1389
48609,109800,72,907
38058,132400,76,1140
86440,147500,94,875
67052,170300,114,1334
6019,273300,157,1909
48350,244500,129,1826
22026,253000,164,1748
93656,136600,107,1064
19962,168600,113,1374
19540,202800,113,1433
6447,266600,147,1866
37777,169000,99,1182
78756,443100,0,2161
37772,158700,102,1210
36604,102100,59,894
32643,148100,95,1212
13035,207900,107,1784
8402,424700,276,6869
2896,264500,144,1547
6878,1444200,645,6796
83712,318300,178,1588
47172,146700,96,1174
49408,150700,106,1042
1607,171400,130,1228
33471,70400,60,1157
46124,97800,73,985
27524,133500,86,960
50226,246000,151,1740
81621,618200,317,4583
7419,205700,131,1717
14569,90000,58,1319
54944,183400,93,1121
98528,237300,152,1187
32501,83500,67,846
49240,176700,105,1310
34450,109100,72,888
28513,90000,63,896
2563,329400,196,1779
95327,211300,157,1232
55424,641000,311,3294
13323,154800,96,1244
95119,777800,472,3243
97487,194700,139,1206
13142,101500,68,1316
2903,188800,216,1428
5443,207100,114,1545
53925,158400,87,1131
37879,90800,66,861
54942,207200,108,1126
1364,140100,101,1542
14886,177400,114,1497
34461,154100,83,1160
2460,809400,427,2708
92618,754600,415,2971
3042,230900,144,1678
1504,252500,166,1510
75495,183300,92,1423
37769,79400,61,787
38382,60100,42,791
48457,94300,72,743
95953,188300,125,1161
98625,260600,145,1433
6335,214400,136,1548
93434,235000,209,1504
49461,144100,96,1064
98596,182400,114,1096
13904,77000,62,770
33476,82600,66,1422
60554,257800,109,2025
50323,316400,152,2130
94515,611100,448,3137
5855,146400,0,1385
66012,157400,108,1210
78121,257600,123,1723
35953,150100,87,1015
37187,120900,82,1023
63051,132200,114,1133
7755,358900,203,2152
10930,260700,156,2079
44270,101500,89,956
66006,168300,107,1275
35228,50200,42,742
32110,102700,82,1062
12043,109500,70,1403
2822,294100,177,1643
40390,140500,91,977
8084,160400,100,1617
34484,187500,118,1614
6052,173600,96,1389
14414,141200,87,1494
53965,155700,86,1080
76692,94400,0,1142
34428,126500,79,1007
16059,238600,104,1941
68117,104000,99,1092
37380,102100,63,979
27596,173000,105,1234
62203,31000,33,726
78387,83600,64,1097
32456,214100,146,1408
12986,98900,73,1371
78255,306600,115,2275
60449,187300,91,1647
44255,169100,100,1228
28650,94300,77,845
53168,150300,124,1347
36561,333500,247,1557
89166,220500,113,1300
92249,179200,111,1138
37825,100900,74,898
25303,112500,76,1041
21128,294200,164,1880
27045,120500,75,1020
30339,311700,166,1947
17053,146200,102,1220
80543,232400,156,1487
98953,164400,113,1128
98065,501900,226,2404
10547,324800,240,2447
6281,234900,135,1499
98354,268500,160,1570
44632,152400,94,1244
80106,367600,153,1842
75076,144900,93,1188
8312,151900,100,1532
35068,125300,90,1055
21787,226400,145,1525
2540,549700,300,2106
27574,128400,79,1030
7981,456800,253,2676
27239,111600,74,871
6016,211900,127,1564
1983,560100,250,2532
32626,93900,67,1094
17102,103500,63,1025
75684,91100,45,1155
97411,221800,152,1158
19609,153500,101,1297
34614,135600,72,1143
97361,211300,129,1378
6268,224200,134,1757
29907,230400,133,1499
28207,760800,287,3769
32534,110300,74,927
92356,118300,90,897
95368,264000,166,1353
2111,873400,907,3260
66617,136400,96,1151
1033,219900,153,1717
65809,244300,91,1664
85929,170600,113,1149
1226,171600,101,1432
55340,393600,219,2302
39154,164000,86,1112
51201,136900,0,1037
54165,151000,78,1040
14070,74300,53,1193
20180,425700,195,2189
15131,103000,74,930
93463,709900,347,2806
3873,247100,150,1744
35761,141000,88,988
19075,284800,168,1902
79102,90100,65,988
54162,166100,89,1114
47882,68800,53,747
43968,51700,39,743
43025,245200,165,1261
89519,474900,200,2046
49437,117900,85,960
21226,185000,149,1641
33715,293100,240,1746
3841,303500,133,2000
6403,227300,148,1674
46017,80500,59,825
15367,382100,148,2969
12564,253800,154,1893
44081,161500,92,1240
44707,54800,48,645
6498,327900,204,1687
81403,310600,154,1454
29322,158500,94,1145
13211,80300,68,1028
74631,50300,42,708
34448,127900,82,1001
21795,174000,119,1200
38804,118300,74,1015
30108,99000,65,815
49099,114400,75,1008
19475,262600,135,1718
96741,628500,391,2392
14489,67600,42,1214
44231,154900,94,1129
36611,57200,45,769
29691,116400,78,943
35475,215100,114,1250
94027,6360100,1708,16767
33128,140900,174,1541
17074,119900,85,1147
53555,245900,115,1527
83644,151500,95,986
62231,87600,75,1062
30510,107100,77,957
60484,114700,63,1389
35951,94900,62,895
33954,172300,98,1361
90056,966100,388,3728
98815,240200,180,1429
18954,414000,174,2489
1754,321800,210,2153
34251,282000,149,1894
18302,108400,75,1229
25064,78200,63,857
12186,226600,143,1676
29449,266200,150,1781
2025,779600,321,3180
10570,569000,290,3586
37915,67600,61,756
12946,210700,153,1875
77328,129000,90,1298
76633,194500,99,1531
8008,732700,452,2295
50321,207900,124,1590
3561,144300,106,1176
34772,202700,104,1385
18433,108000,0,1051
7821,272500,152,1964
7058,539100,227,3032
49404,159700,111,1251
77486,129200,80,1443
44307,43900,35,642
54140,125900,76,1019
30531,115900,74,984
32169,302200,237,1748
37841,61500,52,798
43566,174600,99,1604
20616,228100,141,1758
1747,280200,151,1613
62230,138000,91,1256
13148,94500,63,1322
32407,194700,137,1331
3848,251600,127,1807
3281,231200,117,1677
20181,410400,191,2220
28202,261900,265,1498
96067,256200,162,1585
98252,239200,173,1477
86046,181900,131,1358
39170,177600,92,1164
2859,206500,156,1382
34431,103400,68,942
32640,111400,72,1125
66085,355400,147,2392
29330,81700,60,871
7630,442600,245,2504
85087,330200,146,1706
1756,383800,180,2248
12569,233700,144,1863
59725,144300,119,994
21911,210500,137,1443
55810,129400,143,1123
65806,56300,53,584
39203,42300,34,685
8869,308500,199,2097
77002,278200,236,1729
35005,74100,58,846
6607,122800,92,1381
28544,92600,74,809
98388,306500,165,1557
89061,186500,95,1200
46711,87600,56,883
18106,242300,123,1613
28638,99500,71,899
89029,121400,92,991
33513,115200,89,1207
71115,188800,105,1492
7739,616700,284,2989
32148,80100,55,1020
8007,169400,121,1540
17931,58600,41,678
32603,217600,131,1384
74132,145500,84,1211
63044,136900,104,1142
47542,128100,0,995
28127,138600,84,1096
29541,112800,78,921
31833,84900,64,878
15104,45000,32,759
30009,270500,137,1790
13029,140200,102,1519
6419,351600,164,2187
62010,111900,85,960
85003,352100,246,1460
85307,163800,102,1090
17857,121800,0,1078
97009,374800,214,1970
55092,197800,158,1437
98057,268600,192,1639
7069,682400,251,3432
48158,210300,108,1663
26047,86500,0,813
8221,230300,123,1817
61616,68300,70,750
70435,196500,113,1604
99338,299700,150,1680
14870,117800,84,1411
33981,210100,119,1664
61240,171600,129,1090
97496,131300,99,841
64034,190200,124,1431
25425,155800,104,1364
10530,457000,293,3045
19129,189500,152,1420
35146,191700,101,1241
34949,243900,166,1701
85045,369300,160,1867
7033,318700,0,1959
44481,114700,75,709
20769,371900,152,2383
31820,223700,95,1495
83607,145200,92,957
1982,516100,277,2377
11514,471500,312,2743
7648,506800,241,2874
52531,114700,89,940
95212,305300,142,1590
11557,581700,276,3054
43076,164900,112,1194
51105,67600,64,753
7850,257900,174,2008
75789,108400,74,1110
33762,158600,126,1294
48120,130600,79,982
45216,64000,49,845
62260,143800,103,1140
75125,103100,67,1153
75054,286400,94,2261
55374,274600,164,1745
47012,117400,78,986
49087,177300,91,1247
17540,191800,120,1133
46574,104400,77,865
7403,276200,192,1833
21727,186300,120,1457
29334,136800,79,1141
1238,216800,154,1533
14472,221800,111,1944
14001,157600,103,1427
66610,213400,113,1512
7885,252900,166,2020
38866,146400,80,1158
61853,182600,101,1195
54724,142500,84,1031
55734,82500,83,819
28168,91300,76,853
74015,143000,84,1142
12542,203000,122,1578
43906,70400,59,1126
20722,204900,180,1689
7876,352800,179,2377
13036,110400,78,1346
37185,101000,63,945
6374,146500,110,1283
74016,79300,61,897
94930,805200,544,3429
45619,101300,76,984
7416,162500,116,1521
98563,161900,101,991
3868,154000,116,1396
95033,1051700,612,3635
43713,88100,68,1271
17362,161100,110,1304
5346,188900,0,1437
34758,143900,79,1198
97479,156300,117,888
3835,167300,99,1593
55388,204900,144,1457
28075,237200,105,1569
96791,620900,505,2407
78231,253900,114,1936
1069,168400,128,1398
54411,119300,0,846
37871,117900,79,981
8090,170400,111,1676
21632,121300,89,1340
75462,125600,67,1280
45154,155100,87,1059
27214,136000,88,1047
10280,822600,1154,3553
11786,341100,163,3554
31027,66100,51,825
1568,387800,192,2239
46777,118900,77,1066
3229,241600,110,1623
14428,145300,92,1430
37890,116200,77,924
6524,303100,148,1898
11721,492100,0,3055
53578,224900,112,1363
44047,104100,72,1046
28107,187000,113,1269
63025,247900,137,1554
1035,320200,191,1920
1519,373500,196,2122
37101,111300,73,984
45318,110500,74,949
65757,129500,84,853
60464,350200,154,2197
19352,307200,127,1993
12204,167700,113,1401
28103,140600,91,1199
21154,292200,166,1748
27617,261800,132,1558
97707,257700,182,1464
77665,131600,85,1347
27358,257000,118,1569
28445,259600,194,1375
37701,107500,88,883
1450,442200,207,2414
1129,151000,122,1417
60096,150700,107,1496
76825,108900,58,1099
80202,458300,424,2391
18073,242100,135,1634
79510,136600,0,1238
54216,111100,0,910
74033,113000,85,1072
44889,153500,95,1090
30107,189000,111,1347
8086,192300,116,1697
93022,521000,363,2407
43074,213800,121,1715
12202,81400,69,1082
3220,180700,122,1212
11713,262600,173,2887
16055,202700,0,1732
37419,134500,76,1186
73116,191700,103,1383
62615,112000,0,1184
95324,253000,171,1151
11560,748900,376,3440
84664,349100,168,1560
48117,168400,103,1182
2835,527000,324,2363
3452,159800,113,1374
24121,262900,205,1339
93445,378900,295,1846
80615,265200,141,1495
12571,255100,165,1853
13077,124900,91,1391
81122,254800,173,1437
47586,92100,65,833
98236,361100,215,1548
60097,129100,102,1353
19508,175500,103,1404
47635,98900,65,900
28114,64800,54,795
46278,250400,98,1744
81635,168400,117,1175
44703,49100,32,639
19510,190900,97,1415
78015,412300,136,2713
17584,196700,131,1191
37752,105800,75,925
10992,231700,147,1971
13214,145700,94,1677
98611,204100,130,1314
65619,131600,78,928
8091,157900,105,1516
89138,348600,167,1824
29059,81600,54,953
28609,103200,81,856
23230,173300,138,1232
93460,750800,387,3108
95451,244500,152,1341
46565,157700,98,1172
94028,3180300,1274,9623
64058,105400,86,1000
27298,118400,81,868
7874,225200,141,1825
72173,136700,83,999
1772,576300,249,3128
38570,77300,66,818
74352,96300,70,888
48808,163500,110,1264
60954,99700,72,1069
54720,142600,83,951
96762,776700,415,2546
2191,310400,242,2176
7704,682600,326,3295
79706,222000,122,2128
54110,124700,69,976
17043,131500,92,1118
53010,171200,0,856
7632,1142000,389,5306
10504,1040700,0,5684
55071,177000,116,1395
84029,201900,132,1306
95811,362000,312,1394
32145,101600,78,1193
61010,98800,0,1425
70420,186900,0,1526
17961,144200,89,1080
46721,82500,59,789
72007,133700,89,1044
7825,277400,138,1809
8530,350500,203,2271
93609,149600,113,1091
77385,194700,91,1718
75135,142600,88,1385
12834,140500,94,1630
37357,92300,68,900
60040,278200,170,2126
37082,187800,117,1304
99005,290100,154,1571
38225,66300,44,831
52040,152300,91,1168
13339,83800,56,1321
8515,408200,154,2723
13114,106400,70,1352
91708,427600,201,2182
6787,163900,107,1371
35739,145300,80,973
