dishist_id,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,disasterType,incidentType,year
547,193,0,1,1,0,IA,DR,Flood,1965
548,193,0,1,1,0,IA,DR,Flood,1965
549,193,0,1,1,0,IA,DR,Flood,1965
550,193,0,1,1,0,IA,DR,Flood,1965
551,194,0,1,1,0,IL,DR,Tornado,1965
552,195,0,1,1,0,ND,DR,Flood,1965
553,196,0,1,1,0,WA,DR,Earthquake,1965
554,198,0,1,1,0,MO,DR,Severe Storm(s),1965
555,200,0,1,1,0,CO,DR,Tornado,1965
556,200,0,1,1,0,CO,DR,Tornado,1965
557,200,0,1,1,0,CO,DR,Tornado,1965
558,201,0,1,1,0,KS,DR,Flood,1965
559,201,0,1,1,0,KS,DR,Flood,1965
560,202,0,1,1,0,NM,DR,Flood,1965
561,203,0,1,1,0,MO,DR,Flood,1965
562,204,0,1,1,0,NY,DR,Drought,1965
563,204,0,1,1,0,NY,DR,Drought,1965
564,205,0,1,1,0,NJ,DR,Drought,1965
565,205,0,1,1,0,NJ,DR,Drought,1965
566,206,0,1,1,0,PA,DR,Drought,1965
567,208,0,1,1,0,LA,DR,Hurricane,1965
568,208,0,1,1,0,LA,DR,Hurricane,1965
569,208,0,1,1,0,LA,DR,Hurricane,1965
570,208,0,1,1,0,LA,DR,Hurricane,1965
571,209,0,1,1,0,FL,DR,Hurricane,1965
572,210,0,1,1,0,MS,DR,Hurricane,1965
573,212,0,1,1,0,CA,DR,Flood,1966
574,214,0,1,1,0,GA,DR,Flood,1966
575,214,0,1,1,0,GA,DR,Flood,1966
576,215,0,1,1,0,MN,DR,Flood,1966
577,190,0,1,1,0,MI,DR,Tornado,1965
578,191,0,1,1,0,OH,DR,Tornado,1965
579,192,0,1,1,0,WI,DR,Tornado,1965
580,192,0,1,1,0,WI,DR,Tornado,1965
581,193,0,1,1,0,IA,DR,Flood,1965
582,193,0,1,1,0,IA,DR,Flood,1965
583,193,0,1,1,0,IA,DR,Flood,1965
584,193,0,1,1,0,IA,DR,Flood,1965
585,193,0,1,1,0,IA,DR,Flood,1965
586,193,0,1,1,0,IA,DR,Flood,1965
587,193,0,1,1,0,IA,DR,Flood,1965
588,194,0,1,1,0,IL,DR,Tornado,1965
589,195,0,1,1,0,ND,DR,Flood,1965
590,196,0,1,1,0,WA,DR,Earthquake,1965
591,198,0,1,1,0,MO,DR,Severe Storm(s),1965
592,200,0,1,1,0,CO,DR,Tornado,1965
593,200,0,1,1,0,CO,DR,Tornado,1965
594,200,0,1,1,0,CO,DR,Tornado,1965
595,201,0,1,1,0,KS,DR,Flood,1965
596,201,0,1,1,0,KS,DR,Flood,1965
597,202,0,1,1,0,NM,DR,Flood,1965
598,203,0,1,1,0,MO,DR,Flood,1965
599,204,0,1,1,0,NY,DR,Drought,1965
600,204,0,1,1,0,NY,DR,Drought,1965
601,205,0,1,1,0,NJ,DR,Drought,1965
602,205,0,1,1,0,NJ,DR,Drought,1965
603,206,0,1,1,0,PA,DR,Drought,1965
604,208,0,1,1,0,LA,DR,Hurricane,1965
605,211,0,1,1,0,CA,DR,Flood,1965
606,191,0,1,1,0,OH,DR,Tornado,1965
607,193,0,1,1,0,IA,DR,Flood,1965
608,208,0,1,1,0,LA,DR,Hurricane,1965
609,214,0,1,1,0,GA,DR,Flood,1966
610,192,0,1,1,0,WI,DR,Tornado,1965
611,193,0,1,1,0,IA,DR,Flood,1965
612,208,0,1,1,0,LA,DR,Hurricane,1965
613,214,0,1,1,0,GA,DR,Flood,1966
614,192,0,1,1,0,WI,DR,Tornado,1965
615,209,0,1,1,0,FL,DR,Hurricane,1965
616,215,0,1,1,0,MN,DR,Flood,1966
617,193,0,1,1,0,IA,DR,Flood,1965
618,207,0,1,1,0,DE,DR,Drought,1965
619,210,0,1,1,0,MS,DR,Hurricane,1965
620,190,0,1,1,0,MI,DR,Tornado,1965
621,193,0,1,1,0,IA,DR,Flood,1965
622,193,0,1,1,0,IA,DR,Flood,1965
623,193,0,1,1,0,IA,DR,Flood,1965
624,194,0,1,1,0,IL,DR,Tornado,1965
625,200,0,1,1,0,CO,DR,Tornado,1965
626,195,0,1,1,0,ND,DR,Flood,1965
627,200,0,1,1,0,CO,DR,Tornado,1965
628,197,0,1,1,0,SD,DR,Flood,1965
629,201,0,1,1,0,KS,DR,Flood,1965
630,199,0,1,1,0,TX,DR,Tornado,1965
631,201,0,1,1,0,KS,DR,Flood,1965
632,193,0,1,1,0,IA,DR,Flood,1965
633,200,0,1,1,0,CO,DR,Tornado,1965
634,203,0,1,1,0,MO,DR,Flood,1965
635,203,0,1,1,0,MO,DR,Flood,1965
636,204,0,1,1,0,NY,DR,Drought,1965
637,204,0,1,1,0,NY,DR,Drought,1965
638,205,0,1,1,0,NJ,DR,Drought,1965
639,205,0,1,1,0,NJ,DR,Drought,1965
640,206,0,1,1,0,PA,DR,Drought,1965
641,208,0,1,1,0,LA,DR,Hurricane,1965
642,208,0,1,1,0,LA,DR,Hurricane,1965
643,208,0,1,1,0,LA,DR,Hurricane,1965
644,208,0,1,1,0,LA,DR,Hurricane,1965
645,209,0,1,1,0,FL,DR,Hurricane,1965
646,210,0,1,1,0,MS,DR,Hurricane,1965
647,213,0,1,1,0,AS,DR,Typhoon,1966
648,214,0,1,1,0,GA,DR,Flood,1966
649,214,0,1,1,0,GA,DR,Flood,1966
650,215,0,1,1,0,MN,DR,Flood,1966
651,190,0,1,1,0,MI,DR,Tornado,1965
652,191,0,1,1,0,OH,DR,Tornado,1965
653,192,0,1,1,0,WI,DR,Tornado,1965
654,193,0,1,1,0,IA,DR,Flood,1965
655,193,0,1,1,0,IA,DR,Flood,1965
656,193,0,1,1,0,IA,DR,Flood,1965
657,192,0,1,1,0,WI,DR,Tornado,1965
658,193,0,1,1,0,IA,DR,Flood,1965
659,193,0,1,1,0,IA,DR,Flood,1965
660,193,0,1,1,0,IA,DR,Flood,1965
661,193,0,1,1,0,IA,DR,Flood,1965
662,194,0,1,1,0,IL,DR,Tornado,1965
663,195,0,1,1,0,ND,DR,Flood,1965
664,198,0,1,1,0,MO,DR,Severe Storm(s),1965
665,196,0,1,1,0,WA,DR,Earthquake,1965
666,200,0,1,1,0,CO,DR,Tornado,1965
667,200,0,1,1,0,CO,DR,Tornado,1965
668,200,0,1,1,0,CO,DR,Tornado,1965
669,201,0,1,1,0,KS,DR,Flood,1965
670,203,0,1,1,0,MO,DR,Flood,1965
671,201,0,1,1,0,KS,DR,Flood,1965
672,203,0,1,1,0,MO,DR,Flood,1965
673,204,0,1,1,0,NY,DR,Drought,1965
674,205,0,1,1,0,NJ,DR,Drought,1965
675,204,0,1,1,0,NY,DR,Drought,1965
676,205,0,1,1,0,NJ,DR,Drought,1965
677,206,0,1,1,0,PA,DR,Drought,1965
678,208,0,1,1,0,LA,DR,Hurricane,1965
679,208,0,1,1,0,LA,DR,Hurricane,1965
680,208,0,1,1,0,LA,DR,Hurricane,1965
681,208,0,1,1,0,LA,DR,Hurricane,1965
682,209,0,1,1,0,FL,DR,Hurricane,1965
683,210,0,1,1,0,MS,DR,Hurricane,1965
684,214,0,1,1,0,GA,DR,Flood,1966
685,213,0,1,1,0,AS,DR,Typhoon,1966
686,214,0,1,1,0,GA,DR,Flood,1966
687,215,0,1,1,0,MN,DR,Flood,1966
688,191,0,1,1,0,OH,DR,Tornado,1965
689,191,0,1,1,0,OH,DR,Tornado,1965
690,192,0,1,1,0,WI,DR,Tornado,1965
691,192,0,1,1,0,WI,DR,Tornado,1965
692,193,0,1,1,0,IA,DR,Flood,1965
693,193,0,1,1,0,IA,DR,Flood,1965
694,193,0,1,1,0,IA,DR,Flood,1965
695,193,0,1,1,0,IA,DR,Flood,1965
696,193,0,1,1,0,IA,DR,Flood,1965
697,193,0,1,1,0,IA,DR,Flood,1965
698,193,0,1,1,0,IA,DR,Flood,1965
699,194,0,1,1,0,IL,DR,Tornado,1965
700,195,0,1,1,0,ND,DR,Flood,1965
701,197,0,1,1,0,SD,DR,Flood,1965
702,201,0,1,1,0,KS,DR,Flood,1965
703,200,0,1,1,0,CO,DR,Tornado,1965
704,203,0,1,1,0,MO,DR,Flood,1965
705,199,0,1,1,0,TX,DR,Tornado,1965
706,201,0,1,1,0,KS,DR,Flood,1965
707,200,0,1,1,0,CO,DR,Tornado,1965
708,200,0,1,1,0,CO,DR,Tornado,1965
709,203,0,1,1,0,MO,DR,Flood,1965
710,204,0,1,1,0,NY,DR,Drought,1965
711,205,0,1,1,0,NJ,DR,Drought,1965
712,206,0,1,1,0,PA,DR,Drought,1965
713,205,0,1,1,0,NJ,DR,Drought,1965
714,208,0,1,1,0,LA,DR,Hurricane,1965
715,206,0,1,1,0,PA,DR,Drought,1965
716,208,0,1,1,0,LA,DR,Hurricane,1965
717,208,0,1,1,0,LA,DR,Hurricane,1965
718,208,0,1,1,0,LA,DR,Hurricane,1965
719,209,0,1,1,0,FL,DR,Hurricane,1965
720,210,0,1,1,0,MS,DR,Hurricane,1965
721,213,0,1,1,0,AS,DR,Typhoon,1966
722,214,0,1,1,0,GA,DR,Flood,1966
723,214,0,1,1,0,GA,DR,Flood,1966
724,215,0,1,1,0,MN,DR,Flood,1966
725,191,0,1,1,0,OH,DR,Tornado,1965
726,191,0,1,1,0,OH,DR,Tornado,1965
727,192,0,1,1,0,WI,DR,Tornado,1965
728,192,0,1,1,0,WI,DR,Tornado,1965
729,193,0,1,1,0,IA,DR,Flood,1965
730,193,0,1,1,0,IA,DR,Flood,1965
731,193,0,1,1,0,IA,DR,Flood,1965
732,193,0,1,1,0,IA,DR,Flood,1965
733,193,0,1,1,0,IA,DR,Flood,1965
734,193,0,1,1,0,IA,DR,Flood,1965
735,193,0,1,1,0,IA,DR,Flood,1965
736,194,0,1,1,0,IL,DR,Tornado,1965
737,197,0,1,1,0,SD,DR,Flood,1965
738,195,0,1,1,0,ND,DR,Flood,1965
739,200,0,1,1,0,CO,DR,Tornado,1965
740,199,0,1,1,0,TX,DR,Tornado,1965
741,200,0,1,1,0,CO,DR,Tornado,1965
742,200,0,1,1,0,CO,DR,Tornado,1965
743,201,0,1,1,0,KS,DR,Flood,1965
744,201,0,1,1,0,KS,DR,Flood,1965
745,203,0,1,1,0,MO,DR,Flood,1965
746,203,0,1,1,0,MO,DR,Flood,1965
747,204,0,1,1,0,NY,DR,Drought,1965
748,205,0,1,1,0,NJ,DR,Drought,1965
749,205,0,1,1,0,NJ,DR,Drought,1965
750,205,0,1,1,0,NJ,DR,Drought,1965
751,206,0,1,1,0,PA,DR,Drought,1965
752,208,0,1,1,0,LA,DR,Hurricane,1965
753,208,0,1,1,0,LA,DR,Hurricane,1965
754,208,0,1,1,0,LA,DR,Hurricane,1965
755,208,0,1,1,0,LA,DR,Hurricane,1965
756,209,0,1,1,0,FL,DR,Hurricane,1965
757,210,0,1,1,0,MS,DR,Hurricane,1965
758,213,0,1,1,0,AS,DR,Typhoon,1966
759,214,0,1,1,0,GA,DR,Flood,1966
760,214,0,1,1,0,GA,DR,Flood,1966
761,215,0,1,1,0,MN,DR,Flood,1966
762,215,0,1,1,0,MN,DR,Flood,1966
763,215,0,1,1,0,MN,DR,Flood,1966
764,216,0,1,1,0,ND,DR,Flood,1966
765,216,0,1,1,0,ND,DR,Flood,1966
766,218,0,1,1,0,TX,DR,Flood,1966
767,218,0,1,1,0,TX,DR,Flood,1966
768,218,0,1,1,0,TX,DR,Flood,1966
769,220,0,1,1,0,ND,DR,Flood,1966
770,221,0,1,1,0,NE,DR,Flood,1966
771,224,0,1,1,0,WV,DR,Flood,1967
772,223,0,1,1,0,CA,DR,Flood,1967
773,224,0,1,1,0,WV,DR,Flood,1967
774,224,0,1,1,0,WV,DR,Flood,1967
775,226,0,1,1,0,KY,DR,Flood,1967
776,226,0,1,1,0,KY,DR,Flood,1967
777,227,0,1,1,0,IL,DR,Tornado,1967
778,228,0,1,1,0,NE,DR,Flood,1967
779,228,0,1,1,0,NE,DR,Flood,1967
780,228,0,1,1,0,NE,DR,Flood,1967
781,228,0,1,1,0,NE,DR,Flood,1967
782,228,0,1,1,0,NE,DR,Flood,1967
783,228,0,1,1,0,NE,DR,Flood,1967
784,229,0,1,1,0,KS,DR,Tornado,1967
785,229,0,1,1,0,KS,DR,Tornado,1967
786,231,0,1,1,0,ID,DR,Fire,1967
787,232,0,1,1,0,TX,DR,Hurricane,1967
788,238,0,1,1,0,OH,DR,Tornado,1968
789,232,0,1,1,0,TX,DR,Hurricane,1967
790,239,0,1,1,0,AR,DR,Tornado,1968
791,233,0,1,1,0,NY,DR,Flood,1967
792,239,0,1,1,0,AR,DR,Tornado,1968
793,232,0,1,1,0,TX,DR,Hurricane,1967
794,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
795,242,0,1,1,0,IL,DR,Tornado,1968
796,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
797,239,0,1,1,0,AR,DR,Tornado,1968
798,243,0,1,1,0,OH,DR,Flood,1968
799,215,0,1,1,0,MN,DR,Flood,1966
800,215,0,1,1,0,MN,DR,Flood,1966
801,216,0,1,1,0,ND,DR,Flood,1966
802,216,0,1,1,0,ND,DR,Flood,1966
803,218,0,1,1,0,TX,DR,Flood,1966
804,218,0,1,1,0,TX,DR,Flood,1966
805,220,0,1,1,0,ND,DR,Flood,1966
806,218,0,1,1,0,TX,DR,Flood,1966
807,221,0,1,1,0,NE,DR,Flood,1966
808,224,0,1,1,0,WV,DR,Flood,1967
809,224,0,1,1,0,WV,DR,Flood,1967
810,224,0,1,1,0,WV,DR,Flood,1967
811,224,0,1,1,0,WV,DR,Flood,1967
812,226,0,1,1,0,KY,DR,Flood,1967
813,226,0,1,1,0,KY,DR,Flood,1967
814,227,0,1,1,0,IL,DR,Tornado,1967
815,228,0,1,1,0,NE,DR,Flood,1967
816,228,0,1,1,0,NE,DR,Flood,1967
817,228,0,1,1,0,NE,DR,Flood,1967
818,228,0,1,1,0,NE,DR,Flood,1967
819,228,0,1,1,0,NE,DR,Flood,1967
820,229,0,1,1,0,KS,DR,Tornado,1967
821,229,0,1,1,0,KS,DR,Tornado,1967
822,229,0,1,1,0,KS,DR,Tornado,1967
823,231,0,1,1,0,ID,DR,Fire,1967
824,232,0,1,1,0,TX,DR,Hurricane,1967
825,232,0,1,1,0,TX,DR,Hurricane,1967
826,232,0,1,1,0,TX,DR,Hurricane,1967
827,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
828,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
829,235,0,1,1,0,PW,DR,Typhoon,1968
830,238,0,1,1,0,OH,DR,Tornado,1968
831,239,0,1,1,0,AR,DR,Tornado,1968
832,239,0,1,1,0,AR,DR,Tornado,1968
833,240,0,1,1,0,IA,DR,Tornado,1968
834,242,0,1,1,0,IL,DR,Tornado,1968
835,243,0,1,1,0,OH,DR,Flood,1968
836,215,0,1,1,0,MN,DR,Flood,1966
837,216,0,1,1,0,ND,DR,Flood,1966
838,215,0,1,1,0,MN,DR,Flood,1966
839,216,0,1,1,0,ND,DR,Flood,1966
840,218,0,1,1,0,TX,DR,Flood,1966
841,218,0,1,1,0,TX,DR,Flood,1966
842,218,0,1,1,0,TX,DR,Flood,1966
843,220,0,1,1,0,ND,DR,Flood,1966
844,221,0,1,1,0,NE,DR,Flood,1966
845,226,0,1,1,0,KY,DR,Flood,1967
846,224,0,1,1,0,WV,DR,Flood,1967
847,224,0,1,1,0,WV,DR,Flood,1967
848,224,0,1,1,0,WV,DR,Flood,1967
849,223,0,1,1,0,CA,DR,Flood,1967
850,226,0,1,1,0,KY,DR,Flood,1967
851,228,0,1,1,0,NE,DR,Flood,1967
852,227,0,1,1,0,IL,DR,Tornado,1967
853,228,0,1,1,0,NE,DR,Flood,1967
854,228,0,1,1,0,NE,DR,Flood,1967
855,228,0,1,1,0,NE,DR,Flood,1967
856,228,0,1,1,0,NE,DR,Flood,1967
857,228,0,1,1,0,NE,DR,Flood,1967
858,229,0,1,1,0,KS,DR,Tornado,1967
859,229,0,1,1,0,KS,DR,Tornado,1967
860,231,0,1,1,0,ID,DR,Fire,1967
861,232,0,1,1,0,TX,DR,Hurricane,1967
862,232,0,1,1,0,TX,DR,Hurricane,1967
863,232,0,1,1,0,TX,DR,Hurricane,1967
864,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
865,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
866,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
867,238,0,1,1,0,OH,DR,Tornado,1968
868,239,0,1,1,0,AR,DR,Tornado,1968
869,239,0,1,1,0,AR,DR,Tornado,1968
870,240,0,1,1,0,IA,DR,Tornado,1968
871,242,0,1,1,0,IL,DR,Tornado,1968
872,243,0,1,1,0,OH,DR,Flood,1968
873,215,0,1,1,0,MN,DR,Flood,1966
874,215,0,1,1,0,MN,DR,Flood,1966
875,216,0,1,1,0,ND,DR,Flood,1966
876,217,0,1,1,0,AZ,DR,Flood,1966
877,218,0,1,1,0,TX,DR,Flood,1966
878,218,0,1,1,0,TX,DR,Flood,1966
879,224,0,1,1,0,WV,DR,Flood,1967
880,218,0,1,1,0,TX,DR,Flood,1966
881,224,0,1,1,0,WV,DR,Flood,1967
882,224,0,1,1,0,WV,DR,Flood,1967
883,220,0,1,1,0,ND,DR,Flood,1966
884,224,0,1,1,0,WV,DR,Flood,1967
885,223,0,1,1,0,CA,DR,Flood,1967
886,226,0,1,1,0,KY,DR,Flood,1967
887,226,0,1,1,0,KY,DR,Flood,1967
888,227,0,1,1,0,IL,DR,Tornado,1967
889,228,0,1,1,0,NE,DR,Flood,1967
890,228,0,1,1,0,NE,DR,Flood,1967
891,228,0,1,1,0,NE,DR,Flood,1967
892,228,0,1,1,0,NE,DR,Flood,1967
893,228,0,1,1,0,NE,DR,Flood,1967
894,229,0,1,1,0,KS,DR,Tornado,1967
895,229,0,1,1,0,KS,DR,Tornado,1967
896,231,0,1,1,0,ID,DR,Fire,1967
897,232,0,1,1,0,TX,DR,Hurricane,1967
898,232,0,1,1,0,TX,DR,Hurricane,1967
899,232,0,1,1,0,TX,DR,Hurricane,1967
900,229,0,1,1,0,KS,DR,Tornado,1967
901,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
902,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
903,236,0,1,1,0,AR,DR,Tornado,1968
904,238,0,1,1,0,OH,DR,Tornado,1968
905,239,0,1,1,0,AR,DR,Tornado,1968
906,239,0,1,1,0,AR,DR,Tornado,1968
907,240,0,1,1,0,IA,DR,Tornado,1968
908,242,0,1,1,0,IL,DR,Tornado,1968
909,243,0,1,1,0,OH,DR,Flood,1968
910,215,0,1,1,0,MN,DR,Flood,1966
911,218,0,1,1,0,TX,DR,Flood,1966
912,216,0,1,1,0,ND,DR,Flood,1966
913,220,0,1,1,0,ND,DR,Flood,1966
914,216,0,1,1,0,ND,DR,Flood,1966
915,222,0,1,1,0,TX,DR,Flood,1966
916,215,0,1,1,0,MN,DR,Flood,1966
917,218,0,1,1,0,TX,DR,Flood,1966
918,218,0,1,1,0,TX,DR,Flood,1966
919,224,0,1,1,0,WV,DR,Flood,1967
920,224,0,1,1,0,WV,DR,Flood,1967
921,224,0,1,1,0,WV,DR,Flood,1967
922,226,0,1,1,0,KY,DR,Flood,1967
923,224,0,1,1,0,WV,DR,Flood,1967
924,227,0,1,1,0,IL,DR,Tornado,1967
925,226,0,1,1,0,KY,DR,Flood,1967
926,228,0,1,1,0,NE,DR,Flood,1967
927,228,0,1,1,0,NE,DR,Flood,1967
928,228,0,1,1,0,NE,DR,Flood,1967
929,228,0,1,1,0,NE,DR,Flood,1967
930,228,0,1,1,0,NE,DR,Flood,1967
931,229,0,1,1,0,KS,DR,Tornado,1967
932,229,0,1,1,0,KS,DR,Tornado,1967
933,229,0,1,1,0,KS,DR,Tornado,1967
934,232,0,1,1,0,TX,DR,Hurricane,1967
935,231,0,1,1,0,ID,DR,Fire,1967
936,232,0,1,1,0,TX,DR,Hurricane,1967
937,232,0,1,1,0,TX,DR,Hurricane,1967
938,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
939,236,0,1,1,0,AR,DR,Tornado,1968
940,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
941,238,0,1,1,0,OH,DR,Tornado,1968
942,239,0,1,1,0,AR,DR,Tornado,1968
943,239,0,1,1,0,AR,DR,Tornado,1968
944,242,0,1,1,0,IL,DR,Tornado,1968
945,240,0,1,1,0,IA,DR,Tornado,1968
946,243,0,1,1,0,OH,DR,Flood,1968
947,215,0,1,1,0,MN,DR,Flood,1966
948,215,0,1,1,0,MN,DR,Flood,1966
949,216,0,1,1,0,ND,DR,Flood,1966
950,217,0,1,1,0,AZ,DR,Flood,1966
951,218,0,1,1,0,TX,DR,Flood,1966
952,218,0,1,1,0,TX,DR,Flood,1966
953,219,0,1,1,0,KS,DR,Tornado,1966
954,221,0,1,1,0,NE,DR,Flood,1966
955,223,0,1,1,0,CA,DR,Flood,1967
956,224,0,1,1,0,WV,DR,Flood,1967
957,224,0,1,1,0,WV,DR,Flood,1967
958,224,0,1,1,0,WV,DR,Flood,1967
959,226,0,1,1,0,KY,DR,Flood,1967
960,227,0,1,1,0,IL,DR,Tornado,1967
961,226,0,1,1,0,KY,DR,Flood,1967
962,224,0,1,1,0,WV,DR,Flood,1967
963,228,0,1,1,0,NE,DR,Flood,1967
964,228,0,1,1,0,NE,DR,Flood,1967
965,228,0,1,1,0,NE,DR,Flood,1967
966,228,0,1,1,0,NE,DR,Flood,1967
967,228,0,1,1,0,NE,DR,Flood,1967
968,229,0,1,1,0,KS,DR,Tornado,1967
969,229,0,1,1,0,KS,DR,Tornado,1967
970,229,0,1,1,0,KS,DR,Tornado,1967
971,231,0,1,1,0,ID,DR,Fire,1967
972,232,0,1,1,0,TX,DR,Hurricane,1967
973,232,0,1,1,0,TX,DR,Hurricane,1967
974,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
975,232,0,1,1,0,TX,DR,Hurricane,1967
976,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
977,237,0,1,1,0,KY,DR,Tornado,1968
978,239,0,1,1,0,AR,DR,Tornado,1968
979,239,0,1,1,0,AR,DR,Tornado,1968
980,239,0,1,1,0,AR,DR,Tornado,1968
981,241,0,1,1,0,OK,DR,Flood,1968
982,242,0,1,1,0,IL,DR,Tornado,1968
983,215,0,1,1,0,MN,DR,Flood,1966
984,215,0,1,1,0,MN,DR,Flood,1966
985,216,0,1,1,0,ND,DR,Flood,1966
986,217,0,1,1,0,AZ,DR,Flood,1966
987,218,0,1,1,0,TX,DR,Flood,1966
988,224,0,1,1,0,WV,DR,Flood,1967
989,218,0,1,1,0,TX,DR,Flood,1966
990,224,0,1,1,0,WV,DR,Flood,1967
991,221,0,1,1,0,NE,DR,Flood,1966
992,219,0,1,1,0,KS,DR,Tornado,1966
993,224,0,1,1,0,WV,DR,Flood,1967
994,223,0,1,1,0,CA,DR,Flood,1967
995,224,0,1,1,0,WV,DR,Flood,1967
996,226,0,1,1,0,KY,DR,Flood,1967
997,226,0,1,1,0,KY,DR,Flood,1967
998,228,0,1,1,0,NE,DR,Flood,1967
999,228,0,1,1,0,NE,DR,Flood,1967
1000,228,0,1,1,0,NE,DR,Flood,1967
1001,228,0,1,1,0,NE,DR,Flood,1967
1002,228,0,1,1,0,NE,DR,Flood,1967
1003,228,0,1,1,0,NE,DR,Flood,1967
1004,229,0,1,1,0,KS,DR,Tornado,1967
1005,229,0,1,1,0,KS,DR,Tornado,1967
1006,229,0,1,1,0,KS,DR,Tornado,1967
1007,231,0,1,1,0,ID,DR,Fire,1967
1008,232,0,1,1,0,TX,DR,Hurricane,1967
1009,232,0,1,1,0,TX,DR,Hurricane,1967
1010,232,0,1,1,0,TX,DR,Hurricane,1967
1011,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
1012,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
1013,237,0,1,1,0,KY,DR,Tornado,1968
1014,239,0,1,1,0,AR,DR,Tornado,1968
1015,239,0,1,1,0,AR,DR,Tornado,1968
1016,241,0,1,1,0,OK,DR,Flood,1968
1017,239,0,1,1,0,AR,DR,Tornado,1968
1018,242,0,1,1,0,IL,DR,Tornado,1968
1019,215,0,1,1,0,MN,DR,Flood,1966
1020,216,0,1,1,0,ND,DR,Flood,1966
1021,217,0,1,1,0,AZ,DR,Flood,1966
1022,216,0,1,1,0,ND,DR,Flood,1966
1023,218,0,1,1,0,TX,DR,Flood,1966
1024,218,0,1,1,0,TX,DR,Flood,1966
1025,220,0,1,1,0,ND,DR,Flood,1966
1026,223,0,1,1,0,CA,DR,Flood,1967
1027,221,0,1,1,0,NE,DR,Flood,1966
1028,224,0,1,1,0,WV,DR,Flood,1967
1029,224,0,1,1,0,WV,DR,Flood,1967
1030,224,0,1,1,0,WV,DR,Flood,1967
1031,225,0,1,1,0,PW,DR,Typhoon,1967
1032,226,0,1,1,0,KY,DR,Flood,1967
1033,227,0,1,1,0,IL,DR,Tornado,1967
1034,228,0,1,1,0,NE,DR,Flood,1967
1035,228,0,1,1,0,NE,DR,Flood,1967
1036,228,0,1,1,0,NE,DR,Flood,1967
1037,228,0,1,1,0,NE,DR,Flood,1967
1038,229,0,1,1,0,KS,DR,Tornado,1967
1039,228,0,1,1,0,NE,DR,Flood,1967
1040,228,0,1,1,0,NE,DR,Flood,1967
1041,229,0,1,1,0,KS,DR,Tornado,1967
1042,229,0,1,1,0,KS,DR,Tornado,1967
1043,231,0,1,1,0,ID,DR,Fire,1967
1044,232,0,1,1,0,TX,DR,Hurricane,1967
1045,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
1046,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
1047,232,0,1,1,0,TX,DR,Hurricane,1967
1048,232,0,1,1,0,TX,DR,Hurricane,1967
1049,237,0,1,1,0,KY,DR,Tornado,1968
1050,239,0,1,1,0,AR,DR,Tornado,1968
1051,239,0,1,1,0,AR,DR,Tornado,1968
1052,239,0,1,1,0,AR,DR,Tornado,1968
1053,241,0,1,1,0,OK,DR,Flood,1968
1054,243,0,1,1,0,OH,DR,Flood,1968
1055,215,0,1,1,0,MN,DR,Flood,1966
1056,215,0,1,1,0,MN,DR,Flood,1966
1057,216,0,1,1,0,ND,DR,Flood,1966
1058,217,0,1,1,0,AZ,DR,Flood,1966
1059,218,0,1,1,0,TX,DR,Flood,1966
1060,218,0,1,1,0,TX,DR,Flood,1966
1061,220,0,1,1,0,ND,DR,Flood,1966
1062,221,0,1,1,0,NE,DR,Flood,1966
1063,223,0,1,1,0,CA,DR,Flood,1967
1064,224,0,1,1,0,WV,DR,Flood,1967
1065,227,0,1,1,0,IL,DR,Tornado,1967
1066,224,0,1,1,0,WV,DR,Flood,1967
1067,226,0,1,1,0,KY,DR,Flood,1967
1068,224,0,1,1,0,WV,DR,Flood,1967
1069,228,0,1,1,0,NE,DR,Flood,1967
1070,224,0,1,1,0,WV,DR,Flood,1967
1071,228,0,1,1,0,NE,DR,Flood,1967
1072,228,0,1,1,0,NE,DR,Flood,1967
1073,228,0,1,1,0,NE,DR,Flood,1967
1074,228,0,1,1,0,NE,DR,Flood,1967
1075,228,0,1,1,0,NE,DR,Flood,1967
1076,229,0,1,1,0,KS,DR,Tornado,1967
1077,229,0,1,1,0,KS,DR,Tornado,1967
1078,229,0,1,1,0,KS,DR,Tornado,1967
1079,231,0,1,1,0,ID,DR,Fire,1967
1080,232,0,1,1,0,TX,DR,Hurricane,1967
1081,232,0,1,1,0,TX,DR,Hurricane,1967
1082,232,0,1,1,0,TX,DR,Hurricane,1967
1083,234,0,1,1,0,NC,DR,Severe Ice Storm,1968
