renters_id,disasterNumber,state,county,zipCode,validRegistrations,totalInspectedWithNoDamage,totalWithModerateDamage,totalWithMajorDamage,totalWithSubstantialDamage,approvedForFemaAssistance,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants
23306,1650,NY,Broome (County),13754,39,33,0,0,0,24,0,11453,87040,23,1,0,0
23307,1650,NY,Broome (County),13850,38,32,0,0,0,19,0,9397,18235,19,0,0,0
23308,1650,NY,Chenango (County),13801,1,1,0,0,0,0,0,0,0,0,0,0,0
23309,1650,NY,Chenango (County),13841,1,1,0,0,0,0,0,0,0,0,0,0,0
23310,1650,NY,Delaware (County),12455,4,4,0,0,0,4,0,1003,1470,4,0,0,0
23311,1650,NY,Delaware (County),13751,1,1,0,0,0,0,0,0,0,0,0,0,0
23312,1650,NY,Herkimer (County),13475,1,0,0,0,0,0,0,0,0,0,0,0,0
23313,1650,NY,Herkimer (County),13329,8,7,0,0,0,3,0,1923,920,3,0,0,0
23314,1650,NY,Oneida (County),13431,1,1,0,0,0,1,0,471,1859,1,0,0,0
23315,1650,NY,Otsego (County),13348,5,5,0,0,0,3,0,1508,179,3,0,0,0
23316,1650,NY,Otsego (County),13439,10,8,0,0,0,1,0,754,0,1,0,0,0
23317,1651,OH,Cuyahoga (County),44141,24,19,0,0,0,13,0,6501,21701,13,0,0,0
23318,1651,OH,Cuyahoga (County),44125,3,3,0,0,0,1,0,0,900,1,0,0,0
23319,1650,NY,Sullivan (County),12758,35,33,0,0,0,21,0,14156,55122,21,0,0,0
23320,1651,OH,Cuyahoga (County),44120,229,227,0,0,0,60,1267,18090,14113,60,0,0,0
23321,1651,OH,Cuyahoga (County),44122,9,8,0,0,0,4,0,1550,1010,4,0,0,0
23322,1650,NY,Tioga (County),13732,17,15,0,0,0,11,0,5448,24789,11,0,0,0
23323,1651,OH,Cuyahoga (County),44143,2,2,0,0,0,0,0,0,0,0,0,0,0
23324,1651,OH,Cuyahoga (County),44122,1,1,0,0,0,1,0,823,0,1,0,0,0
23325,1650,NY,Ulster (County),12571,1,1,0,0,0,1,0,766,586,1,0,0,0
23326,1651,OH,Cuyahoga (County),44121,1,1,0,0,0,1,0,0,179,1,0,0,0
23327,1651,OH,Huron (County),44847,7,6,0,0,0,1,0,454,0,1,0,0,0
23328,1651,OH,Lucas (County),43604,18,18,0,0,0,5,0,0,2419,5,0,0,0
23329,1653,NJ,Mercer (County),8628,2,0,0,0,0,0,0,0,0,0,0,0,0
23330,1651,OH,Stark (County),44626,5,2,0,0,0,1,0,452,1200,1,0,0,0
23331,1651,OH,Sandusky (County),43464,2,1,0,0,0,0,0,0,0,0,0,0,0
23332,1656,OH,Lake (County),44060,3,3,0,0,0,2,0,1456,462,2,0,0,0
23333,1650,NY,Schoharie (County),12043,2,1,0,0,0,0,0,0,0,0,0,0,0
23334,1651,OH,Cuyahoga (County),44108,234,231,0,0,0,30,0,7532,7102,30,0,0,0
23335,1651,OH,Cuyahoga (County),44133,12,12,0,0,0,8,0,6111,4848,8,0,0,0
23336,1651,OH,Lucas (County),43614,34,32,0,0,0,12,0,3987,13050,12,0,0,0
23337,1656,OH,Geauga (County),44041,1,1,0,0,0,0,0,0,0,0,0,0,0
23338,1658,TX,El Paso (County),79836,5,5,0,0,0,1,0,473,175,1,0,0,0
23339,1658,TX,El Paso (County),79924,52,47,0,0,0,33,0,15086,76803,33,0,0,0
23340,1656,OH,Ashtabula (County),44010,2,2,0,0,0,2,0,0,1427,2,0,0,0
23341,1658,TX,El Paso (County),79912,1,1,0,0,0,0,0,0,0,0,0,0,0
23342,1659,NM,Dona Ana (County),87935,1,1,0,0,0,1,0,451,0,1,0,0,0
23343,1659,NM,Dona Ana (County),88054,3,2,0,0,0,2,0,902,3445,2,0,0,0
23344,1659,NM,Otero (County),88340,4,4,0,0,0,1,0,667,0,1,0,0,0
23345,1662,IN,Lake (County),46407,43,43,0,0,0,23,0,11617,22602,23,0,0,0
23346,1662,IN,Lake (County),46410,15,15,0,0,0,8,0,1833,5985,8,0,0,0
23347,1664,HI,Hawaii (County),96755,54,44,0,0,0,23,0,15236,4382,23,0,0,0
23348,1664,HI,Hawaii (County),96704,6,5,0,0,0,1,0,874,0,1,0,0,0
23349,1665,NY,Erie (County),14219,25,8,0,0,0,3,0,841,938,3,0,0,0
23350,1664,HI,Hawaii (County),96778,6,6,0,0,0,0,0,0,0,0,0,0,0
23351,1665,NY,Erie (County),14221,23,14,0,0,0,4,0,123,2230,4,0,0,0
23352,1665,NY,Erie (County),14211,112,81,0,0,0,25,0,5817,9540,25,0,0,0
23353,1665,NY,Erie (County),14068,7,1,0,0,0,2,0,0,584,2,0,0,0
23354,1665,NY,Erie (County),14225,69,34,0,0,0,18,0,1687,8434,18,0,0,0
23355,1665,NY,Erie (County),14120,1,0,0,0,0,0,0,0,0,0,0,0,0
23356,1665,NY,Erie (County),14223,4,2,0,0,0,3,0,68,1834,3,0,0,0
23357,1665,NY,Genesee (County),14125,5,4,0,0,0,0,0,0,0,0,0,0,0
23358,1665,NY,Orleans (County),14477,1,0,0,0,0,0,0,0,0,0,0,0,0
23359,1668,LA,Calcasieu (Parish),70633,3,3,0,0,0,1,0,577,1117,1,0,0,0
23360,1668,LA,Calcasieu (Parish),70661,10,9,0,0,0,4,0,0,4836,4,0,0,0
23361,1668,LA,Jefferson Davis (Parish),70650,1,1,0,0,0,0,0,0,0,0,0,0,0
23362,1668,LA,Morehouse (Parish),71264,3,2,0,0,0,0,0,0,0,0,0,0,0
23363,1668,LA,Franklin (Parish),71295,89,85,0,0,0,58,0,5392,34276,58,0,0,0
23364,1668,LA,Richland (Parish),71295,1,1,0,0,0,1,0,0,4500,1,0,0,0
23365,1668,LA,St. Landry (Parish),70520,1,1,0,0,0,0,0,0,0,0,0,0,0
23366,1668,LA,St. Landry (Parish),71358,2,2,0,0,0,0,0,0,0,0,0,0,0
23367,1668,LA,Winn (Parish),71483,7,7,0,0,0,4,0,552,1576,4,0,0,0
23368,1670,NY,Broome (County),13833,4,3,0,0,0,0,0,0,0,0,0,0,0
23369,1671,WA,Cowlitz (County),98632,2,1,0,0,0,0,0,0,0,0,0,0,0
23370,1671,WA,King (County),98004,1,1,0,0,0,0,0,0,0,0,0,0,0
23371,1671,WA,King (County),98032,8,6,0,0,0,2,0,1708,817,2,0,0,0
23372,1671,WA,King (County),98198,1,1,0,0,0,1,0,0,1079,1,0,0,0
23373,1671,WA,King (County),98146,3,3,0,0,0,0,0,0,0,0,0,0,0
23374,1671,WA,Lewis (County),98356,4,3,0,0,0,1,0,1080,0,1,0,0,0
23375,1671,WA,Snohomish (County),98272,18,16,0,0,0,8,0,6674,13646,8,0,0,0
23376,1650,NY,Broome (County),13760,75,70,0,0,0,54,0,24514,165056,51,3,0,0
23377,1650,NY,Delaware (County),13820,2,1,0,0,0,1,0,890,330,1,0,0,0
23378,1671,WA,Pierce (County),98439,1,1,0,0,0,0,0,0,0,0,0,0,0
23379,1671,WA,Thurston (County),98501,1,0,0,0,0,0,0,0,0,0,0,0,0
23380,1650,NY,Broome (County),13865,35,25,0,0,0,21,5400,7818,45012,19,2,0,0
23381,1650,NY,Herkimer (County),13357,11,11,0,0,0,4,0,695,818,4,0,0,0
23382,1671,WA,Snohomish (County),98201,1,1,0,0,0,0,0,0,0,0,0,0,0
23383,1650,NY,Broome (County),13901,19,14,0,0,0,6,0,2428,12851,6,0,0,0
23384,1650,NY,Delaware (County),13753,22,21,0,0,0,17,0,10338,67019,17,0,0,0
23385,1650,NY,Otsego (County),12116,4,4,0,0,0,2,0,567,5000,2,0,0,0
23386,1671,WA,Skagit (County),98233,1,0,0,0,0,0,0,0,0,0,0,0,0
23387,1679,FL,Seminole (County),32771,6,6,0,0,0,2,0,0,964,2,0,0,0
23388,1650,NY,Schoharie (County),13459,2,1,0,0,0,1,0,856,2011,1,0,0,0
23389,1650,NY,Otsego (County),12155,1,1,0,0,0,1,0,483,0,1,0,0,0
23390,1651,OH,Cuyahoga (County),44147,1,1,0,0,0,1,0,517,179,1,0,0,0
23391,1650,NY,Ulster (County),12480,1,1,0,0,0,0,0,0,0,0,0,0,0
23392,1651,OH,Cuyahoga (County),44110,203,198,0,0,0,38,0,11223,13564,38,0,0,0
23393,1671,WA,Pierce (County),98390,16,12,0,0,0,10,0,14064,30318,9,1,0,0
23394,1679,FL,Lake (County),32736,1,1,0,0,0,0,0,0,0,0,0,0,0
23395,1650,NY,Chenango (County),10553,1,0,0,0,0,0,0,0,0,0,0,0,0
23396,1650,NY,Montgomery (County),13317,40,29,0,0,0,16,0,8578,22765,16,0,0,0
23397,1650,NY,Sullivan (County),12760,2,1,0,0,0,0,0,0,0,0,0,0,0
23398,1651,OH,Cuyahoga (County),44122,4,4,0,0,0,1,0,0,80,1,0,0,0
23399,1650,NY,Chenango (County),13843,1,1,0,0,0,0,0,0,0,0,0,0,0
23400,1650,NY,Oneida (County),13501,6,6,0,0,0,0,0,0,0,0,0,0,0
23401,1650,NY,Tioga (County),13736,1,0,0,0,0,0,0,0,0,0,0,0,0
23402,1651,OH,Cuyahoga (County),44118,3,3,0,0,0,0,0,0,0,0,0,0,0
23403,1651,OH,Huron (County),44857,55,51,0,0,0,21,0,9087,32096,21,0,0,0
23404,1651,OH,Cuyahoga (County),44139,26,23,0,0,0,8,0,2201,10193,8,0,0,0
23405,1651,OH,Cuyahoga (County),44125,6,6,0,0,0,1,0,895,1170,1,0,0,0
23406,1651,OH,Lucas (County),43606,181,175,0,0,0,56,0,6949,40947,56,0,0,0
23407,1651,OH,Cuyahoga (County),44146,2,2,0,0,0,0,0,0,0,0,0,0,0
23408,1651,OH,Lucas (County),43617,1,1,0,0,0,1,0,0,920,1,0,0,0
23409,1651,OH,Cuyahoga (County),44189,1,1,0,0,0,0,0,0,0,0,0,0,0
23410,1651,OH,Stark (County),44601,6,6,0,0,0,6,0,571,3810,6,0,0,0
23411,1651,OH,Cuyahoga (County),44128,3,3,0,0,0,0,0,0,0,0,0,0,0
23412,1651,OH,Stark (County),44646,1,1,0,0,0,0,0,0,0,0,0,0,0
23413,1653,NJ,Mercer (County),8560,1,1,0,0,0,0,0,0,0,0,0,0,0
23414,1656,OH,Ashtabula (County),44041,24,24,0,0,0,14,0,5597,14094,14,0,0,0
23415,1656,OH,Geauga (County),44086,2,2,0,0,0,0,0,0,0,0,0,0,0
23416,1656,OH,Lake (County),44081,13,11,0,0,0,5,0,4204,786,5,0,0,0
23417,1658,TX,El Paso (County),79927,5,4,0,0,0,1,0,473,221,1,0,0,0
23418,1658,TX,El Paso (County),79902,18,15,0,0,0,7,0,3888,6001,7,0,0,0
23419,1658,TX,El Paso (County),79849,6,6,0,0,0,2,0,1037,221,2,0,0,0
23420,1659,NM,Dona Ana (County),87941,2,2,0,0,0,2,0,954,12624,1,1,0,0
23421,1659,NM,Dona Ana (County),88008,3,1,0,0,0,1,0,0,1500,1,0,0,0
23422,1659,NM,Otero (County),88342,1,1,0,0,0,0,0,0,0,0,0,0,0
23423,1662,IN,Lake (County),46394,5,5,0,0,0,5,0,2412,4529,5,0,0,0
23424,1662,IN,Lake (County),46409,120,119,0,0,0,71,3179,26504,63527,71,0,0,0
23425,1664,HI,Hawaii (County),96750,4,2,0,0,0,0,0,0,0,0,0,0,0
23426,1664,HI,Hawaii (County),96720,6,6,0,0,0,0,0,0,0,0,0,0,0
23427,1664,HI,Hawaii (County),96738,21,18,0,0,0,11,0,15086,5941,11,0,0,0
23428,1665,NY,Erie (County),14201,22,11,0,0,0,5,0,307,1549,5,0,0,0
23429,1665,NY,Erie (County),14213,58,31,0,0,0,17,0,4366,19265,17,0,0,0
23430,1665,NY,Erie (County),14223,37,15,0,0,0,5,0,639,1400,5,0,0,0
23431,1665,NY,Erie (County),14031,15,6,0,0,0,3,0,365,1400,3,0,0,0
23432,1665,NY,Erie (County),14075,17,7,0,0,0,2,0,0,1620,2,0,0,0
23433,1665,NY,Erie (County),14224,38,14,0,0,0,11,0,513,5908,11,0,0,0
23434,1665,NY,Erie (County),14212,5,1,0,0,0,3,0,0,2150,3,0,0,0
23435,1665,NY,Niagara (County),14067,2,1,0,0,0,1,0,0,700,1,0,0,0
23436,1668,LA,Allen (Parish),70638,1,0,0,0,0,0,0,0,0,0,0,0,0
23437,1668,LA,Calcasieu (Parish),70601,56,48,0,0,0,8,0,0,8233,8,0,0,0
23438,1668,LA,Grant (Parish),71417,27,25,0,0,0,14,0,3857,9140,14,0,0,0
23439,1668,LA,Calcasieu (Parish),70669,16,14,0,0,0,4,0,948,2991,4,0,0,0
23440,1668,LA,Jefferson Davis (Parish),70591,5,5,0,0,0,1,0,0,500,1,0,0,0
23441,1668,LA,Natchitoches (Parish),71417,1,1,0,0,0,0,0,0,0,0,0,0,0
23442,1668,LA,St. Landry (Parish),70535,13,12,0,0,0,6,0,876,6000,6,0,0,0
23443,1671,WA,King (County),98006,1,0,0,0,0,0,0,0,0,0,0,0,0
23444,1671,WA,Pierce (County),98499,1,1,0,0,0,0,0,0,0,0,0,0,0
23445,1668,LA,St. Landry (Parish),70577,1,1,0,0,0,0,0,0,0,0,0,0,0
23446,1671,WA,King (County),98059,1,0,0,0,0,0,0,0,0,0,0,0,0
23447,1671,WA,Pierce (County),98404,1,1,0,0,0,0,0,0,0,0,0,0,0
23448,1670,NY,Broome (County),13903,23,19,0,0,0,11,0,3830,25634,11,0,0,0
23449,1671,WA,King (County),98105,1,1,0,0,0,0,0,0,0,0,0,0,0
23450,1671,WA,Skagit (County),98255,19,19,0,0,0,14,0,15040,12837,14,0,0,0
23451,1668,LA,St. Helena (Parish),70422,5,5,0,0,0,2,0,955,225,2,0,0,0
23452,1671,WA,Grays Harbor (County),98537,1,1,0,0,0,1,0,918,0,1,0,0,0
23453,1671,WA,Lewis (County),98572,1,1,0,0,0,0,0,0,0,0,0,0,0
23454,1671,WA,Snohomish (County),98296,11,11,0,0,0,5,0,5680,9122,5,0,0,0
23455,1670,NY,Chenango (County),13778,2,0,0,0,0,0,0,0,0,0,0,0,0
23456,1671,WA,King (County),98133,2,1,0,0,0,0,0,0,0,0,0,0,0
23457,1671,WA,Snohomish (County),98208,1,1,0,0,0,1,0,2948,573,1,0,0,0
23458,1671,WA,Thurston (County),98597,2,2,0,0,0,0,0,0,0,0,0,0,0
23459,1679,FL,Lake (County),32158,1,1,0,0,0,1,0,814,3140,1,0,0,0
23460,1650,NY,Broome (County),13904,30,22,0,0,0,15,0,4298,25393,14,1,0,0
23461,1650,NY,Broome (County),13790,164,116,0,0,0,73,0,26186,121406,73,0,0,0
23462,1650,NY,Chenango (County),13813,1,1,0,0,0,1,0,453,0,1,0,0,0
23463,1650,NY,Chenango (County),13411,5,5,0,0,0,2,0,906,10462,2,0,0,0
23464,1650,NY,Delaware (County),13730,1,0,0,0,0,0,0,0,0,0,0,0,0
23465,1650,NY,Delaware (County),13755,5,4,0,0,0,1,0,456,2113,1,0,0,0
23466,1650,NY,Delaware (County),13838,192,173,0,0,0,125,0,55675,177584,124,1,0,0
23467,1650,NY,Herkimer (County),13365,22,19,0,0,0,6,0,2204,11107,6,0,0,0
23468,1650,NY,Montgomery (County),13339,56,49,0,0,0,30,0,14053,59389,30,0,0,0
23469,1650,NY,Orange (County),12729,1,1,0,0,0,0,0,0,0,0,0,0,0
23470,1650,NY,Otsego (County),13809,1,1,0,0,0,1,0,483,0,1,0,0,0
23471,1650,NY,Otsego (County),13843,1,1,0,0,0,0,0,0,0,0,0,0,0
23472,1650,NY,Sullivan (County),12726,4,4,0,0,0,3,0,2082,0,3,0,0,0
23473,1650,NY,Sullivan (County),12768,1,1,0,0,0,1,0,541,875,1,0,0,0
23474,1650,NY,Tioga (County),13812,9,7,0,0,0,5,0,1625,20513,4,1,0,0
23475,1650,NY,Ulster (County),12498,1,1,0,0,0,0,0,0,0,0,0,0,0
23476,1651,OH,Cuyahoga (County),44101,1,1,0,0,0,0,0,0,0,0,0,0,0
23477,1651,OH,Cuyahoga (County),44112,135,133,0,0,0,29,0,12289,9628,29,0,0,0
23478,1651,OH,Cuyahoga (County),44106,2,2,0,0,0,1,0,0,230,1,0,0,0
23479,1651,OH,Cuyahoga (County),44125,10,10,0,0,0,5,0,2752,9715,5,0,0,0
23480,1651,OH,Cuyahoga (County),44117,30,29,0,0,0,7,0,2446,2852,7,0,0,0
23481,1651,OH,Cuyahoga (County),44107,16,15,0,0,0,3,0,954,358,3,0,0,0
23482,1651,OH,Cuyahoga (County),44133,1,1,0,0,0,1,0,0,550,1,0,0,0
23483,1651,OH,Cuyahoga (County),44121,11,10,0,0,0,0,0,0,0,0,0,0,0
23484,1651,OH,Erie (County),44846,5,5,0,0,0,1,0,757,0,1,0,0,0
23485,1651,OH,Lucas (County),43528,2,2,0,0,0,1,0,0,1099,1,0,0,0
23486,1651,OH,Lucas (County),43608,225,219,0,0,0,73,0,12939,39204,73,0,0,0
23487,1651,OH,Lucas (County),43623,12,8,0,0,0,5,0,2636,2634,5,0,0,0
23488,1653,NJ,Mercer (County),8628,5,4,0,0,0,3,0,5310,0,3,0,0,0
23489,1658,TX,El Paso (County),79930,22,21,0,0,0,9,0,4057,7680,9,0,0,0
23490,1651,OH,Stark (County),44720,1,1,0,0,0,1,0,1356,0,1,0,0,0
23491,1658,TX,El Paso (County),79904,32,30,0,0,0,10,0,4592,4140,10,0,0,0
23492,1662,IN,Lake (County),46311,2,1,0,0,0,0,0,0,0,0,0,0,0
23493,1651,OH,Stark (County),44703,5,5,0,0,0,0,0,0,0,0,0,0,0
23494,1656,OH,Lake (County),44092,28,26,0,0,0,7,0,4129,1923,7,0,0,0
23495,1659,NM,Dona Ana (County),88072,1,1,0,0,0,0,0,0,0,0,0,0,0
23496,1656,OH,Lake (County),44095,89,79,0,0,0,47,0,16465,72622,47,0,0,0
23497,1659,NM,Dona Ana (County),88001,5,5,0,0,0,1,0,503,0,1,0,0,0
23498,1662,IN,Lake (County),46320,69,69,0,0,0,42,0,11060,30764,42,0,0,0
23499,1656,OH,Ashtabula (County),44048,1,1,0,0,0,1,0,0,2032,1,0,0,0
23500,1658,TX,El Paso (County),79821,11,10,0,0,0,6,0,2560,13039,6,0,0,0
23501,1662,IN,Vanderburgh (County),47712,4,3,0,0,0,0,0,0,0,0,0,0,0
23502,1664,HI,Hawaii (County),96726,1,1,0,0,0,0,0,0,0,0,0,0,0
23503,1664,HI,Hawaii (County),96764,2,1,0,0,0,0,0,0,0,0,0,0,0
23504,1665,NY,Erie (County),14001,13,4,0,0,0,2,0,513,4533,2,0,0,0
23505,1665,NY,Erie (County),14204,12,6,0,0,0,1,0,616,0,1,0,0,0
23506,1665,NY,Erie (County),14225,28,18,0,0,0,12,0,955,6374,12,0,0,0
23507,1665,NY,Niagara (County),14105,1,1,0,0,0,0,0,0,0,0,0,0,0
23508,1665,NY,Erie (County),14043,45,16,0,0,0,9,0,1539,4717,9,0,0,0
23509,1665,NY,Erie (County),14227,2,0,0,0,0,0,0,0,0,0,0,0,0
23510,1665,NY,Erie (County),14223,6,4,0,0,0,3,0,1026,3838,3,0,0,0
23511,1665,NY,Erie (County),14215,171,102,0,0,0,28,0,6414,11481,28,0,0,0
23512,1665,NY,Genesee (County),14013,1,1,0,0,0,0,0,0,0,0,0,0,0
23513,1668,LA,Allen (Parish),70648,43,42,0,0,0,12,0,2144,8755,12,0,0,0
23514,1668,LA,Calcasieu (Parish),70607,9,8,0,0,0,2,0,0,3573,2,0,0,0
23515,1668,LA,Caldwell (Parish),71418,11,10,0,0,0,3,0,438,5147,3,0,0,0
23516,1668,LA,Jefferson Davis (Parish),70532,10,9,0,0,0,1,0,0,65,1,0,0,0
23517,1668,LA,La Salle (Parish),71465,6,5,0,0,0,3,0,876,2416,3,0,0,0
23518,1668,LA,Natchitoches (Parish),71456,2,2,0,0,0,1,0,420,0,1,0,0,0
23519,1668,LA,St. Helena (Parish),70706,9,9,0,0,0,1,0,955,0,1,0,0,0
23520,1668,LA,St. Landry (Parish),70541,7,7,0,0,0,3,0,1219,2607,3,0,0,0
23521,1668,LA,St. Landry (Parish),70589,10,10,0,0,0,4,0,438,1815,4,0,0,0
23522,1670,NY,Broome (County),13905,10,9,0,0,0,4,0,1970,3385,4,0,0,0
23523,1670,NY,Chenango (County),13815,1,1,0,0,0,1,0,476,0,1,0,0,0
23524,1671,WA,Grays Harbor (County),98550,2,2,0,0,0,1,0,1698,1830,1,0,0,0
23525,1671,WA,King (County),98014,4,3,0,0,0,2,0,3128,0,2,0,0,0
23526,1671,WA,King (County),98065,1,1,0,0,0,0,0,0,0,0,0,0,0
23527,1671,WA,Lewis (County),98591,1,1,0,0,0,0,0,0,0,0,0,0,0
23528,1671,WA,Pierce (County),98371,4,4,0,0,0,1,0,0,575,1,0,0,0
23529,1671,WA,King (County),98108,1,1,0,0,0,1,0,0,6401,1,0,0,0
23530,1671,WA,King (County),98052,1,0,0,0,0,0,0,0,0,0,0,0,0
23531,1671,WA,Pierce (County),98406,2,2,0,0,0,0,0,0,0,0,0,0,0
23532,1671,WA,Snohomish (County),98251,1,1,0,0,0,0,0,0,0,0,0,0,0
23533,1650,NY,Broome (County),13795,87,56,0,0,0,38,0,15082,155896,32,6,0,0
23534,1650,NY,Delaware (County),13839,8,8,0,0,0,2,0,1566,0,2,0,0,0
23535,1671,WA,Snohomish (County),28294,1,1,0,0,0,1,0,1420,0,1,0,0,0
23536,1650,NY,Chenango (County),13733,36,28,0,0,0,17,0,7069,47049,17,0,0,0
23537,1650,NY,Herkimer (County),13406,2,2,0,0,0,0,0,0,0,0,0,0,0
23538,1671,WA,Skagit (County),98273,3,2,0,0,0,1,0,2244,0,1,0,0,0
23539,1650,NY,Broome (County),13905,41,38,0,0,0,18,0,5177,17652,18,0,0,0
23540,1650,NY,Delaware (County),13756,1,1,0,0,0,1,0,456,0,1,0,0,0
23541,1650,NY,Otsego (County),13810,2,2,0,0,0,1,0,0,10099,0,1,0,0
23542,1671,WA,Wahkiakum (County),98621,1,1,0,0,0,1,0,1044,1557,1,0,0,0
23543,1650,NY,Chenango (County),13813,10,10,0,0,0,9,0,4807,33676,9,0,0,0
23544,1650,NY,Montgomery (County),12072,15,14,0,0,0,7,0,2548,16402,7,0,0,0
23545,1650,NY,Otsego (County),13849,35,29,0,0,0,16,0,5171,8226,16,0,0,0
23546,1650,NY,Sullivan (County),12734,1,1,0,0,0,0,0,0,0,0,0,0,0
23547,1679,FL,Lake (County),32162,1,0,0,0,0,0,0,0,0,0,0,0,0
23548,1650,NY,Delaware (County),13731,1,1,0,0,0,0,0,0,0,0,0,0,0
23549,1650,NY,Orange (County),12729,5,5,0,0,0,4,0,3220,1300,4,0,0,0
23550,1650,NY,Sullivan (County),12770,2,2,0,0,0,1,0,541,0,1,0,0,0
23551,1650,NY,Tioga (County),13827,102,91,0,0,0,69,0,33253,130469,69,0,0,0
23552,1651,OH,Cuyahoga (County),44122,8,8,0,0,0,3,0,1310,110,3,0,0,0
23553,1651,OH,Cuyahoga (County),44102,126,124,0,0,0,34,0,15000,11619,34,0,0,0
23554,1651,OH,Cuyahoga (County),44113,22,22,0,0,0,8,0,1034,2137,8,0,0,0
23555,1651,OH,Cuyahoga (County),44127,70,69,0,0,0,13,0,3211,6560,13,0,0,0
23556,1651,OH,Cuyahoga (County),44119,6,6,0,0,0,0,0,0,0,0,0,0,0
23557,1651,OH,Cuyahoga (County),44112,3,3,0,0,0,0,0,0,0,0,0,0,0
23558,1651,OH,Cuyahoga (County),44137,1,1,0,0,0,0,0,0,0,0,0,0,0
23559,1651,OH,Cuyahoga (County),44134,5,5,0,0,0,2,0,0,4615,2,0,0,0
23560,1651,OH,Cuyahoga (County),44149,3,3,0,0,0,1,0,895,369,1,0,0,0
23561,1651,OH,Erie (County),44870,43,40,0,0,0,25,0,7228,27219,25,0,0,0
23562,1651,OH,Lucas (County),43537,4,3,0,0,0,1,0,0,5000,1,0,0,0
